Id,Name,Type,Industry,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,Rating,Description,CreatedDate,NumberOfEmployees,AnnualRevenue,ParentId
001EocC12jSBhyyIOU,Bonnie Ellen Faulkner,Former Customer,Energy,57978 Keller Alley,Lake Briar,CO,97212,United States,'+1-202-555-0151,https://glimmerforge-moonridge-eastern-systems.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-07-23T20:54:05Z,520,91114628.43,
001OyqT9LtQtE0fYGU,Diane Adrian Chapman,Customer,Business Services,48727 Timothy Plains,Northhaven,CO,86651,United States,'+1-971-555-0199,https://fablecrest-redwood-western-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-02-26T11:10:24Z,900,369841948.5,001eRJ4GILnQbQxQA2
001IDl2DWYpmmF7QG7,Evertrail Stonebridge Regional Logistics,Partner,Technology,686 Jeffrey Crescent,Cedar Crossing,NC,14882,United States,'+1-713-555-0148,https://evertrail-stonebridge-regional-logistics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-10-28T05:54:48Z,3000,1197414832.21,
001fvdIvl6mxqiIIBH,Richard Robert Smith,Customer,Financial Services,752 Hood Parks,Willow Harbor,NC,45621,United States,'+1-617-555-0136,https://deltora-bluecrest-northern-works.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2025-01-30T16:24:55Z,3000,797702994.41,
001QKXzpetMVAmPQBV,Julia Matthew Phillips,Former Customer,Business Services,27642 Amy Junction,Northhaven,TX,65258,United States,'+1-202-555-0187,https://cinderquill-clearpath-frontier-industries.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-03-11T18:22:11Z,12,2518115.58,
00152hx60eiLsO2QGQ,Brindlewave Evergreen Worldwide Partners,Prospect,Manufacturing,33305 Erika Walks,Summit Glen,TX,20299,United States,'+1-971-555-0132,https://brindlewave-evergreen-worldwide-partners.example.invalid,Warm,Established organization focused on service reliability.,2022-12-15T09:21:09Z,280,110809195.25,001KInyPfEAkhgcQEO
001qxvOxGkxKlKoYCS,David Anthony Miller,Customer,Media,176 Chen Mills,Summit Glen,OR,87656,United States,'+1-971-555-0113,https://avenlo-goldenleaf-southern-analytics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2022-09-12T05:12:32Z,3000,856369448.66,
001zOsseTV2G23QAKL,Gavin Jodi Ewing,Customer,Education,260 Hawkins Plain,Alder Bay,NC,72117,United States,'+1-713-555-0116,https://rivermark-highland-northern-logistics.example.invalid,Warm,Regional organization evaluating operational improvements.,2024-03-17T15:26:10Z,520,162199769.09,
00180qOlX8UtZ7HQTK,Kara Maria Cline,Prospect,Healthcare,11845 Rodney Shoals,Lake Briar,CA,14274,United States,'+1-202-555-0178,https://quarrylight-juniper-frontier-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-10-21T17:53:45Z,12,2205801.66,
001UOxBH2bj2wUdQNQ,William Kathleen Reed,Partner,Media,2961 Green Run,Willow Harbor,NC,55664,United States,'+1-202-555-0190,https://peregrine-hollow-longview-worldwide-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2021-09-11T16:10:41Z,280,42178233.07,
0012tOpQ4NIa7RbIUI,Oakmere Northstar Southern Partners,Partner,Financial Services,81861 Bowman Lake,Summit Glen,TX,56625,United States,'+1-415-555-0143,https://oakmere-northstar-southern-partners.example.invalid,Hot,Established organization focused on service reliability.,2022-12-18T17:26:39Z,24,6084845.96,
001C3SilogoPTPGIWX,Christopher Tyler Becker,Customer,Education,25625 Woods Crossroad,Northhaven,TX,87504,United States,'+1-617-555-0176,https://novacairn-silverline-northern-analytics.example.invalid,Cold,Established organization focused on service reliability.,2023-07-22T20:08:30Z,90,14836041.8,
001tvKQbYklnB9tY2P,David Jordan Cantu,Partner,Education,46511 Jessica Course,Northhaven,TX,65236,United States,'+1-713-555-0127,https://morrowfen-westwind-frontier-logistics.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-07-19T00:58:33Z,1500,177599828.12,
0012HZJseXkHHpVYJL,Frank Janet Allen,Customer,Transportation,890 Oconnell Spring,Alder Bay,OR,32100,United States,'+1-415-555-0180,https://latticebrook-brightwater-coastal-works.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-06-09T18:16:44Z,1500,509581713.29,
001t3ufNKZqVIffYHM,Ashley David Ray,Prospect,Healthcare,705 Christina Isle,Alder Bay,CO,92669,United States,'+1-202-555-0154,https://kestrel-arc-copperfield-summit-collective.example.invalid,Cold,Established organization focused on service reliability.,2026-05-17T05:05:10Z,1500,519532603.91,
001GbztdrMfr2gJYIG,Juniper Vale Farpoint Pacific Partners,Customer,Technology,1772 Michael Mews,Summit Glen,OR,82699,United States,'+1-617-555-0164,https://juniper-vale-farpoint-pacific-partners.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2022-09-06T03:09:32Z,280,85340894.38,001PcZ9V15a5LqkQLE
001UMQhTkv1ASD0YIT,Bob Janice Allen,Partner,Retail,8030 Jordan Ranch,Alder Bay,MA,34073,United States,'+1-303-555-0103,https://ivorypine-highland-global-analytics.example.invalid,Warm,Established organization focused on service reliability.,2023-02-20T02:01:50Z,90,10598751.85,
001qwQ0uBTzXeScQCK,Katherine Lisa Horton,Customer,Media,43260 Christopher Center,Northhaven,OR,89952,United States,'+1-415-555-0167,https://harborlume-juniper-coastal-logistics.example.invalid,Cold,Regional organization evaluating operational improvements.,2021-01-28T16:31:46Z,12,1861677.23,
001lY6NBb5ge9JhIW4,Christopher Richard Mccoy,Former Customer,Retail,05347 Kerr Courts,Northhaven,CA,32161,United States,'+1-202-555-0172,https://glimmerforge-longview-summit-systems.example.invalid,Cold,Regional organization evaluating operational improvements.,2022-11-20T14:43:16Z,900,94517773.68,
001jIiXAhBEHXIPYQP,Kyle Megan Johnson,Former Customer,Transportation,337 Charles Plains,Alder Bay,CO,41887,United States,'+1-713-555-0173,https://fablecrest-northstar-pacific-collective.example.invalid,Warm,Established organization focused on service reliability.,2022-10-18T03:52:15Z,90,9712311.34,001WdxdXyQuwjIfAY3
001HMeyM0ISzwz5I0E,Evertrail Silverline Global Partners,Former Customer,Manufacturing,036 Cohen Ways,Northhaven,TX,95659,United States,'+1-617-555-0180,https://evertrail-silverline-global-partners.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2026-06-29T20:57:11Z,160,14503195.45,
001ckBA83DHLBWZQQX,Jonathan David Clark,Partner,Manufacturing,30834 Danielle Harbors,Northhaven,CA,13379,United States,'+1-415-555-0147,https://deltora-westwind-coastal-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2022-01-10T12:51:46Z,160,53789634.78,
0017FKGliyo6JRUQT3,Nicole Christopher Lee,Partner,Consumer Goods,916 Berg Roads,Willow Harbor,TX,69960,United States,'+1-713-555-0180,https://cinderquill-brightwater-western-industries.example.invalid,Warm,Established organization focused on service reliability.,2023-09-27T07:36:23Z,900,227005070.44,
0013epV1eJk7y9fAC2,Brindlewave Copperfield Regional Systems,Customer,Manufacturing,9312 Ronald Motorway,Summit Glen,CO,79124,United States,'+1-303-555-0114,https://brindlewave-copperfield-regional-systems.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2024-03-28T04:48:52Z,520,198488575.71,001PuTTthcGKMiPQUX
00144eZON6YVcQJIGY,Hannah Michelle Lewis,Partner,Education,724 Mendoza Gardens,Willow Harbor,NC,36291,United States,'+1-971-555-0142,https://avenlo-farpoint-lakeside-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-08-04T12:48:00Z,24,6680764.66,
0016z7B3rnZB3aZYDJ,Rivermark Goldenleaf Eastern Partners,Prospect,Education,172 Jeffrey Haven,Cedar Crossing,OR,11604,United States,'+1-303-555-0102,https://rivermark-goldenleaf-eastern-partners.example.invalid,Warm,Regional organization evaluating operational improvements.,2026-02-22T21:30:07Z,3000,498299747.24,
0012VwYreWt0DuEATR,Clifford Justin Brown,Partner,Retail,102 Luke Loaf,Cedar Crossing,NC,39210,United States,'+1-713-555-0112,https://quarrylight-ironwood-western-works.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-04-08T01:47:12Z,24,4672047.91,
001GvUdh6yZWB0wIIH,Peregrine Hollow Keystone Regional Industries,Customer,Retail,61968 Jacqueline Freeway,Cedar Crossing,NC,82318,United States,'+1-202-555-0116,https://peregrine-hollow-keystone-regional-industries.example.invalid,Cold,Regional organization evaluating operational improvements.,2025-03-19T09:17:34Z,280,51471000.18,
001Hmzu237idVEDY59,Cindy Eric Arnold,Partner,Transportation,191 Monroe Ways,Northhaven,CA,39599,United States,'+1-713-555-0150,https://oakmere-moonridge-lakeside-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-08-19T02:26:59Z,160,40591128.53,0018sCn7wzuyGKcIWS
001ax6fYCGAkn42YO7,Angelica Joshua Young,Customer,Manufacturing,66784 Fletcher Manors,Northhaven,MA,12646,United States,'+1-713-555-0168,https://novacairn-redwood-eastern-collective.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-09-14T23:05:14Z,280,79807142.92,001FvdsL8UlrHiPQB9
001wZQxrqs61HJWYCI,Richard Wanda Walters,Customer,Consumer Goods,634 Dan Lake,Cedar Crossing,NC,43400,United States,'+1-617-555-0148,https://morrowfen-stonebridge-western-logistics.example.invalid,Warm,Established organization focused on service reliability.,2021-06-18T09:39:45Z,48,13410493.7,
00195IoHhooLntmYBW,Carla Larry Thomas,Partner,Business Services,8356 Dickson Squares,Alder Bay,OR,13680,United States,'+1-713-555-0168,https://latticebrook-bluecrest-southern-works.example.invalid,Hot,Established organization focused on service reliability.,2021-12-13T22:28:38Z,3000,533932808.53,
001Inbo5xzWKldwA1H,Charles Kristen Kim,Prospect,Retail,4596 Pamela Trail,Northhaven,OR,99164,United States,'+1-202-555-0101,https://kestrel-arc-clearpath-northern-industries.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2025-06-12T05:42:26Z,90,28125284.66,001IOGBmeiQlCpGYR9
0012lorIPC5zJvCYYX,Heidi Mark Wolfe,Partner,Retail,27474 Santos Dam,Willow Harbor,CO,95402,United States,'+1-617-555-0105,https://juniper-vale-evergreen-frontier-systems.example.invalid,Cold,Regional organization evaluating operational improvements.,2022-02-01T15:20:48Z,48,8903030.72,001GJ2vwlaXONX0IFT
00173EM2FNl8MMUQT9,Robert Jill Morales,Partner,Energy,1577 Rodriguez Falls,Cedar Crossing,MA,82096,United States,'+1-303-555-0136,https://ivorypine-goldenleaf-worldwide-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-10-22T17:28:28Z,1500,197417853.41,
001KtASdr5CCsaYA3B,Melissa Andrea Vega,Former Customer,Consumer Goods,0567 Brian Ways,Summit Glen,CA,89826,United States,'+1-617-555-0117,https://harborlume-ironwood-southern-logistics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2021-12-27T11:43:29Z,3000,717335426.14,
001QyXsd9TwobRQI3B,Susan Melissa Lee,Partner,Technology,65960 Christian Shores,Willow Harbor,TX,20433,United States,'+1-415-555-0148,https://glimmerforge-keystone-northern-works.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2022-11-19T07:58:44Z,48,17442084.0,
001zC4hdWCH77CfYVC,Dennis Jessica Rogers,Prospect,Healthcare,68296 Michael Field,Cedar Crossing,TX,24946,United States,'+1-303-555-0112,https://fablecrest-moonridge-frontier-industries.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-03-20T00:11:37Z,90,15495562.86,
0014BI0PTpGJAb4ICJ,Evertrail Redwood Worldwide Partners,Former Customer,Retail,4649 Wanda Valley,Northhaven,CA,85503,United States,'+1-202-555-0113,https://evertrail-redwood-worldwide-partners.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2025-06-30T20:50:47Z,12,2023070.72,
001MT8Df5qbnGRWI8L,Jennifer Samantha Nelson,Customer,Financial Services,605 William Grove,Cedar Crossing,NC,82479,United States,'+1-971-555-0136,https://deltora-stonebridge-southern-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2022-04-02T23:19:31Z,24,3817483.32,
001ILvT4IDtyUZiY3D,Victoria Jerry Harris,Prospect,Technology,626 Holmes Mews,Willow Harbor,CO,24863,United States,'+1-971-555-0199,https://cinderquill-bluecrest-pacific-logistics.example.invalid,Hot,Established organization focused on service reliability.,2024-05-29T21:43:53Z,90,17539259.86,
001uKtjv3QWz3nDQSN,Megan Daniel Sandoval,Customer,Consumer Goods,275 John Forges,Willow Harbor,OR,65017,United States,'+1-303-555-0138,https://brindlewave-clearpath-global-works.example.invalid,Cold,Regional organization evaluating operational improvements.,2021-02-16T23:03:51Z,48,18650680.57,
001Le6Z1bT7O20fIWC,Maria Brandon Johnson,Former Customer,Technology,3617 Robert Oval,Alder Bay,OR,95389,United States,'+1-202-555-0118,https://avenlo-evergreen-coastal-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2025-04-14T15:40:03Z,24,6701260.97,
001sS1Mj9gSLRavQC2,Rivermark Farpoint Summit Partners,Partner,Manufacturing,1390 April Trace,Lake Briar,MA,88426,United States,'+1-617-555-0150,https://rivermark-farpoint-summit-partners.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-10-06T18:26:30Z,520,152865482.46,
001sAtRqmoa84s0IBV,Carl Omar Flores,Partner,Education,423 Hamilton Mission,Lake Briar,CA,52853,United States,'+1-971-555-0101,https://quarrylight-highland-pacific-analytics.example.invalid,Warm,Established organization focused on service reliability.,2021-12-21T15:32:16Z,280,36403653.36,
001LW8OXe6IEB5RAZR,Joanna Russell Moore,Customer,Media,6253 Jason Landing,Northhaven,WA,47401,United States,'+1-415-555-0129,https://peregrine-hollow-juniper-global-logistics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-07-16T02:59:04Z,12,4247163.92,
001Fy7Iibsp9HpGQV5,John Alison Williams,Customer,Healthcare,665 Gonzalez Causeway,Alder Bay,TX,27577,United States,'+1-202-555-0166,https://oakmere-longview-coastal-works.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-04-25T14:29:19Z,1500,338698956.79,001oTVBgpJb5kxRYJO
0014RvX7ofOXrw9I9V,Jennifer Deborah Baker,Former Customer,Media,71644 Molina Locks,Cedar Crossing,MA,81754,United States,'+1-617-555-0185,https://novacairn-northstar-summit-collective.example.invalid,Cold,Established organization focused on service reliability.,2024-12-04T00:26:45Z,280,35496544.55,
001bEjr0cyFC7SBAXL,Morrowfen Silverline Pacific Partners,Former Customer,Education,8004 Daniel Hollow,Lake Briar,MA,55266,United States,'+1-415-555-0170,https://morrowfen-silverline-pacific-partners.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-12-11T19:19:19Z,900,130064861.87,
001CnMOxOxVLCc3Q42,Christine Thomas Russo,Prospect,Manufacturing,8331 Teresa Circle,Northhaven,NC,24593,United States,'+1-713-555-0125,https://latticebrook-westwind-global-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2022-03-27T01:53:18Z,280,52469913.58,
001FzQ1Vu9hM4AsIVS,Michael Gloria Diaz,Partner,Media,6249 Dylan Wells,Lake Briar,CA,45516,United States,'+1-713-555-0196,https://kestrel-arc-brightwater-eastern-logistics.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-07-17T23:41:36Z,160,14153545.52,
001WRBucYD7svO6IN5,Andrew Rebecca Lozano,Prospect,Healthcare,1066 Kelly Lodge,Lake Briar,WA,26793,United States,'+1-713-555-0129,https://juniper-vale-copperfield-western-systems.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-05-28T12:48:20Z,900,280113803.11,001acV09mYJcIa6YCV
001vYy7997Ekj5pAHO,Ivorypine Farpoint Regional Collective,Partner,Education,47323 Walsh Squares,Summit Glen,NC,18902,United States,'+1-415-555-0176,https://ivorypine-farpoint-regional-collective.example.invalid,Cold,Established organization focused on service reliability.,2025-06-05T19:48:40Z,280,113442369.25,
001ClNAQA1Xn4fUINT,Harborlume Highland Lakeside Partners,Customer,Media,09579 Tracy Gateway,Alder Bay,TX,46769,United States,'+1-971-555-0169,https://harborlume-highland-lakeside-partners.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-07-23T19:04:44Z,24,9725349.67,
001mGDaaFm0faepARX,Jeremy Paige Monroe,Customer,Energy,971 Jennings Stream,Willow Harbor,CO,73451,United States,'+1-617-555-0191,https://glimmerforge-juniper-eastern-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-06-15T08:51:14Z,280,57892582.24,
001ExSAKzk0AhqsIN2,Debbie Jennifer Mann,Customer,Education,4430 Flowers Crossing,Northhaven,CO,84362,United States,'+1-202-555-0121,https://fablecrest-longview-western-industries.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-10-07T20:31:45Z,12,1660704.28,
001xWEtTmi24vmPI8I,Evertrail Northstar Regional Systems,Partner,Financial Services,0650 John Keys,Northhaven,TX,71938,United States,'+1-303-555-0101,https://evertrail-northstar-regional-systems.example.invalid,Hot,Established organization focused on service reliability.,2023-06-11T15:23:51Z,280,95707417.96,
001cML7G0gkmAuyYXM,Tracy Norman Davis,Prospect,Manufacturing,9429 Shelton Islands,Lake Briar,CO,17000,United States,'+1-303-555-0119,https://deltora-silverline-lakeside-collective.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-05-05T04:40:04Z,1500,613000683.32,
001xWEEO3zOAo9KY3S,Cinderquill Westwind Eastern Partners,Customer,Consumer Goods,6670 Susan Manor,Summit Glen,MA,38292,United States,'+1-303-555-0177,https://cinderquill-westwind-eastern-partners.example.invalid,Hot,Established organization focused on service reliability.,2025-04-09T19:22:21Z,90,37744828.83,
001SpROmneVnpzUI6I,Carl Brandy Moss,Partner,Manufacturing,98038 Anna Park,Willow Harbor,WA,49847,United States,'+1-971-555-0184,https://brindlewave-brightwater-worldwide-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-03-08T15:17:49Z,280,71970436.9,
001CWFhyR8QJd16AFG,Sara Holly Golden,Prospect,Retail,760 Kevin Orchard,Lake Briar,CA,90029,United States,'+1-303-555-0149,https://avenlo-copperfield-southern-industries.example.invalid,Hot,Established organization focused on service reliability.,2026-03-30T12:30:23Z,12,1221256.82,
001R0OuIWPEowdMYT2,Kimberly Dawn Fox,Prospect,Retail,5466 Steven Via,Alder Bay,MA,93852,United States,'+1-415-555-0177,https://rivermark-evergreen-northern-systems.example.invalid,Hot,Regional organization evaluating operational improvements.,2026-06-18T11:32:49Z,520,145165728.94,
001th7qwAjYM77cYBH,Larry Richard Nguyen,Prospect,Transportation,681 Diana Knoll,Summit Glen,OR,79870,United States,'+1-202-555-0121,https://quarrylight-goldenleaf-frontier-collective.example.invalid,Hot,Established organization focused on service reliability.,2024-08-05T06:01:17Z,48,4813083.56,
001JiaHmTdr5UrJQQJ,Nathan Jaime White,Former Customer,Education,231 Victor Springs,Northhaven,CO,80983,United States,'+1-303-555-0139,https://peregrine-hollow-ironwood-worldwide-logistics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2025-10-29T15:46:18Z,3000,619577860.95,
001MPbzljMNLiv5QZV,Ashley Jonathan Davis,Customer,Retail,762 James Overpass,Alder Bay,NC,40030,United States,'+1-303-555-0161,https://oakmere-keystone-southern-works.example.invalid,Cold,Regional organization evaluating operational improvements.,2025-05-29T01:50:50Z,520,90269261.21,
001kMbAjX61mcJnIFJ,Barbara John Perez,Partner,Financial Services,97855 Laurie Mill,Alder Bay,TX,72609,United States,'+1-415-555-0113,https://novacairn-moonridge-northern-industries.example.invalid,Warm,Established organization focused on service reliability.,2023-05-11T19:02:02Z,12,1719812.15,
001TOsnOw1hho3AAGT,James Brad Mcgee,Prospect,Energy,197 Delgado Bypass,Summit Glen,WA,29870,United States,'+1-415-555-0170,https://morrowfen-redwood-frontier-systems.example.invalid,Hot,Established organization focused on service reliability.,2024-05-25T20:14:40Z,48,7785925.43,
001I4vmxErKOgEQQME,Kristin Kerry Harvey,Former Customer,Transportation,356 Turner Vista,Summit Glen,CA,56204,United States,'+1-713-555-0157,https://latticebrook-stonebridge-worldwide-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-10-11T10:42:42Z,12,2731496.69,
001MfuiALipgsrAIEL,Edward Seth Morgan,Prospect,Retail,33190 Robert Terrace,Lake Briar,WA,36020,United States,'+1-202-555-0189,https://kestrel-arc-bluecrest-summit-logistics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2022-08-19T04:08:39Z,1500,379816780.66,001QMRyBoOV9ydJAFR
001tqRaHFT1utFgIDH,Kristin Chad Perry,Former Customer,Healthcare,537 Pugh Tunnel,Cedar Crossing,TX,87056,United States,'+1-202-555-0159,https://juniper-vale-clearpath-pacific-works.example.invalid,Cold,Regional organization evaluating operational improvements.,2025-10-11T20:29:10Z,90,17554471.28,
001JLvRCLNllmEyYER,Audrey Luke Anderson,Partner,Education,710 Huff Groves,Cedar Crossing,CO,24005,United States,'+1-617-555-0191,https://ivorypine-evergreen-global-industries.example.invalid,Hot,Established organization focused on service reliability.,2022-07-20T19:38:39Z,900,236331684.58,
00134G8VQW0MQTYI8N,Jose Tyler Holder,Prospect,Media,4930 Swanson Road,Summit Glen,TX,57061,United States,'+1-202-555-0132,https://harborlume-goldenleaf-coastal-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2022-05-18T10:48:02Z,160,19689053.13,
001B9D5LGsgGdbtAQA,Joseph Nicholas Juarez,Partner,Consumer Goods,94544 David Port,Lake Briar,NC,68177,United States,'+1-971-555-0113,https://glimmerforge-ironwood-summit-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-03-28T03:10:04Z,280,99470518.65,
001a3aFjkJfo7TTICC,Jennifer Charles Ingram,Prospect,Business Services,4723 Dylan River,Willow Harbor,WA,73026,United States,'+1-713-555-0141,https://fablecrest-keystone-pacific-logistics.example.invalid,Cold,Regional organization evaluating operational improvements.,2022-10-24T06:26:30Z,24,7393961.1,
001j6nRokzRlCs1Y07,Kevin Laura Beasley,Partner,Healthcare,35956 Dawn Wells,Northhaven,TX,69473,United States,'+1-303-555-0103,https://evertrail-moonridge-global-works.example.invalid,Hot,Established organization focused on service reliability.,2025-09-19T17:31:42Z,520,84932769.8,
001iMYD4nOjTT4yIZO,Rebecca Thomas Martin,Customer,Business Services,895 Nicholas Prairie,Northhaven,CO,24956,United States,'+1-202-555-0117,https://deltora-redwood-coastal-industries.example.invalid,Cold,Regional organization evaluating operational improvements.,2026-06-23T22:49:51Z,160,51973567.1,001vuI7W5NKUSqVAGG
001Jvw3QmMMOMA2IAG,Cinderquill Stonebridge Summit Partners,Partner,Retail,435 Lauren Lake,Lake Briar,OR,15821,United States,'+1-415-555-0156,https://cinderquill-stonebridge-summit-partners.example.invalid,Hot,Established organization focused on service reliability.,2022-01-23T08:57:35Z,160,51515304.63,
001ViLIuvoOkEvIYR2,Brindlewave Bluecrest Regional Analytics,Prospect,Education,16682 Chen Trail,Alder Bay,CA,30996,United States,'+1-713-555-0126,https://brindlewave-bluecrest-regional-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2021-12-28T08:26:46Z,12,3479617.98,001oowXHzEaXod1YS1
001DvaNwXLC9MqoIJ4,David Victoria Jackson,Customer,Transportation,9991 Charles Knoll,Summit Glen,MA,66465,United States,'+1-303-555-0161,https://avenlo-clearpath-lakeside-logistics.example.invalid,Hot,Regional organization evaluating operational improvements.,2021-03-06T23:24:29Z,12,4997613.38,001Y7WfxpecwwzUQ8R
001A42WSazTcqOlAN5,Cynthia Tamara Tucker,Customer,Transportation,413 Snyder Causeway,Alder Bay,CO,76202,United States,'+1-303-555-0183,https://rivermark-copperfield-eastern-works.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-03-31T17:31:22Z,24,5046508.65,
001PGT3RTshcjoGA36,Jennifer Heather Moore,Partner,Technology,13882 Carmen Canyon,Northhaven,WA,60959,United States,'+1-202-555-0111,https://quarrylight-farpoint-western-collective.example.invalid,Warm,Established organization focused on service reliability.,2026-03-19T16:30:23Z,900,285267088.68,
001Zk4o7YhsJVX1ID0,Peregrine Hollow Highland Regional Partners,Partner,Manufacturing,15285 Chavez Street,Northhaven,TX,31570,United States,'+1-202-555-0114,https://peregrine-hollow-highland-regional-partners.example.invalid,Hot,Established organization focused on service reliability.,2026-05-03T23:17:35Z,48,8332700.44,
001b9Ubd6IpdBJKANL,Adam Jennifer Ortiz,Former Customer,Financial Services,18306 Travis Ridge,Cedar Crossing,TX,34347,United States,'+1-971-555-0189,https://oakmere-juniper-lakeside-analytics.example.invalid,Hot,Established organization focused on service reliability.,2024-10-13T13:48:39Z,1500,556395380.84,
001fMh8uolW6mc4APL,Michael Taylor Johnson,Partner,Technology,46753 Wilson Mountain,Cedar Crossing,CA,37533,United States,'+1-713-555-0166,https://novacairn-longview-eastern-logistics.example.invalid,Warm,Established organization focused on service reliability.,2023-01-16T15:19:24Z,1500,415714586.17,
001AMEsWafm37CDYG9,Tina Amanda Warren,Prospect,Business Services,6640 Washington Forges,Summit Glen,NC,32474,United States,'+1-415-555-0134,https://morrowfen-northstar-western-systems.example.invalid,Hot,Regional organization evaluating operational improvements.,2025-10-04T16:49:10Z,1500,253041554.79,
001CmyWD3JXNdXOAM9,Latticebrook Silverline Regional Collective,Customer,Business Services,8328 Heath Forks,Summit Glen,CA,80159,United States,'+1-415-555-0152,https://latticebrook-silverline-regional-collective.example.invalid,Hot,Established organization focused on service reliability.,2024-05-26T08:42:49Z,160,48100842.99,
0015V7rw9hGOgNCI3G,Kestrel Arc Westwind Lakeside Partners,Prospect,Consumer Goods,166 Loretta Wells,Cedar Crossing,OR,55693,United States,'+1-415-555-0123,https://kestrel-arc-westwind-lakeside-partners.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2025-02-14T03:25:56Z,160,30001239.42,
001aRI7kJhlvTf0QY9,Gregory Luis Johnson,Customer,Business Services,976 Jordan Forges,Lake Briar,CA,98321,United States,'+1-617-555-0193,https://juniper-vale-brightwater-frontier-analytics.example.invalid,Cold,Established organization focused on service reliability.,2026-03-24T11:47:02Z,90,27437100.08,
001dVg5Hd2ux7OeY11,Jacob Nathan Flowers,Customer,Energy,118 Jared Overpass,Lake Briar,OR,10682,United States,'+1-202-555-0178,https://ivorypine-copperfield-worldwide-industries.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-08-02T08:43:13Z,3000,319168972.85,
0011vvGTMpZp7ASYHD,Ann Linda Matthews,Former Customer,Consumer Goods,788 Samantha Manors,Lake Briar,CA,44748,United States,'+1-617-555-0156,https://harborlume-farpoint-southern-systems.example.invalid,Cold,Established organization focused on service reliability.,2023-08-14T00:29:50Z,12,1625761.97,
001Ekc6ysmrBHJMQF2,David Randy Cortez,Prospect,Retail,24839 Stone Glen,Willow Harbor,CO,43635,United States,'+1-617-555-0146,https://glimmerforge-highland-northern-collective.example.invalid,Warm,Established organization focused on service reliability.,2024-05-22T13:52:14Z,520,114367434.41,
001I5KBo2Mtskg9I6K,Fablecrest Juniper Frontier Partners,Prospect,Transportation,792 Michael Points,Lake Briar,MA,65149,United States,'+1-971-555-0114,https://fablecrest-juniper-frontier-partners.example.invalid,Cold,Regional organization evaluating operational improvements.,2023-11-01T04:52:14Z,24,7699767.82,
001ibK3DfU4t31gYAM,Marco Lawrence Fox,Customer,Energy,965 Levy Street,Northhaven,CO,35644,United States,'+1-713-555-0115,https://evertrail-longview-worldwide-works.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-04-25T23:33:58Z,24,3000991.12,001KQsenOWHB4fuQM5
