Id,Name,StageName,CloseDate,Type,LeadSource,NextStep,ForecastCategoryName,CurrencyIsoCode,Description,CreatedDate,IsClosed,IsWon,Probability,Amount,AccountId,CampaignId,Pricebook2Id,SyncedQuoteId
0062ZVXV6ftQ4OHYB2,Novacairn Longview Pacific Industries - Quantum Foundry Support Premier Pulse New Business,Negotiation/Review,2026-12-25,New Customer,Web,Confirm requirements,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-04T19:34:49Z,0,0,75.0,307482.22,001cML7G0gkmAuyYXM,,01sf902KvuoXgXtOGX,0Q0pb9DykhgsoD1K0D
0061jWV7qJi5snKIU8,Morrowfen Northstar Global Systems - Unified Beacon Hardware Select Atlas Expansion,Needs Analysis,2026-12-08,Existing Customer - Renewal,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-22T01:33:32Z,0,0,35.0,1374707.56,001G40EGKjt7p96I7T,701h4U4oQAUQUQiIO5,01sf902KvuoXgXtOGX,
01ianeLPVLfExBXYFP,Latticebrook Silverline Coastal Collective - Virtual Pioneer Support Vertex Horizon Expansion,Needs Analysis,2026-12-09,New Customer,Customer Referral,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-07-30T03:56:54Z,0,0,35.0,1266661.26,001MVhM44DqZNFnI35,,01sQ4LtuJF9K1vlMFT,0Q0dE81zWNDiYjcS9Q
006gFNKEbitHQ89QM5,Kestrel Arc Westwind Summit Logistics - Connected Harbor Hardware Enterprise Solstice Renewal,Qualification,2026-05-26,Existing Customer - Upgrade,Web,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-04-18T03:02:37Z,0,0,20.0,602688.65,001gDwR4bq40bkiQ0U,,01sf902KvuoXgXtOGX,0Q0BoBFlFTnTladCHR
0068H5q0uIDtBo1YDL,Juniper Vale Brightwater Regional Works - Elastic Compass Support Professional Aurora Expansion,Closed Lost,2025-03-20,New Customer,Partner Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-09-06T05:00:21Z,1,0,0.0,982581.83,001pOXC8pNylRaRY5A,701R6fz0H7ZafwQI8S,01sQ4LtuJF9K1vlMFT,0Q02YRUsvwh1C260R2
500wanHgIr5sM0KQUT,Ivorypine Copperfield Lakeside Industries - Integrated Summit Advisory Standard Ion New Business,Closed Lost,2023-10-04,New Customer,Customer Referral,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-04-17T21:26:10Z,1,0,0.0,1739307.3,001Qm6Qlk3KEL3HIOS,,01sf902KvuoXgXtOGX,
821HVM9sxaI7UFEQ2J,Harborlume Farpoint Eastern Systems - Open Lattice Advisory Core Vector Expansion,Closed Lost,2023-05-15,Existing Customer - Renewal,Customer Referral,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-02-25T14:44:08Z,1,0,0.0,1910243.5,001MT8Df5qbnGRWI8L,701PvobyJwhiNxZY1C,01sf902KvuoXgXtOGX,
006OEaPoijxgVI3QDV,Glimmerforge Highland Western Analytics - Quantum Ember Data Platform Enterprise Cascade Expansion,Value Proposition,2027-03-21,New Customer,Event,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-12-01T15:04:29Z,0,0,50.0,1124539.37,001OPKDJQJag0BvIDS,701T7xJocH3zs1NQYF,01sLoYtuPuiAhJSKZN,
006Gg9Kdp4Pmn5RQK4,Fablecrest Juniper Regional Logistics - Rapid Vertex Training Professional Meridian Renewal,Needs Analysis,2027-01-27,Existing Customer - Renewal,Organic Search,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-18T09:35:03Z,0,0,35.0,449168.86,001IGpX26HWSL0HQPY,7019g7m2YfxR5uxQ6M,01sLoYtuPuiAhJSKZN,0Q0OrKuhtn0YPfn0I2
006sc24BVlEk4t1IMI,Evertrail Longview Lakeside Works - Virtual Orbit Data Platform Standard Vector Expansion,Prospecting,2027-03-14,Existing Customer - Renewal,Event,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-30T01:39:41Z,0,0,10.0,178769.47,001Ql5gfswhLAUiIZH,701zPCT7q7BesAmYT9,01sLoYtuPuiAhJSKZN,
511wLKR6pa9CynzQH6,Deltora Northstar Eastern Industries - Connected Foundry Hardware Edge Cobalt New Business,Negotiation/Review,2027-03-06,Existing Customer - Renewal,Partner Referral,Schedule review,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-09-24T05:02:58Z,0,0,75.0,1802185.26,001UFuHNhHx2c9ZQQ9,7012gLtQpc999YmQNW,01sf902KvuoXgXtOGX,
0067BUNTMJSrk2II80,Cinderquill Silverline Western Partners - Elastic Beacon Cloud Service Foundation Nova Renewal,Closed Won,2024-02-29,Existing Customer - Upgrade,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-08-15T04:24:27Z,1,1,100.0,1340532.0,001pTLwbTFSx0AVIHA,,01sf902KvuoXgXtOGX,
006wgWgkluiAo5JA81,Brindlewave Westwind Regional Analytics - Integrated Pioneer Cloud Service Scale Zenith Expansion,Prospecting,2027-04-25,Existing Customer - Upgrade,Partner Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-09T10:43:44Z,0,0,10.0,894974.07,001kC1LlUdj8c3zY68,,01sQ4LtuJF9K1vlMFT,0Q0x7YTIgp6zbd6KKX
006ytc8Tzkm2B1FI7V,Avenlo Brightwater Northern Logistics - Open Harbor Cloud Service Ultimate Cobalt New Business,Closed Won,2026-02-10,Existing Customer - Upgrade,Customer Referral,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-06-08T02:55:41Z,1,1,100.0,550737.27,001vXGsLaTZksTjQHC,701AQ2IkwyckslOQQH,01sQ4LtuJF9K1vlMFT,
81tHjA0goD8mPAOI4W,Rivermark Clearpath Frontier Works - Quantum Compass Training Edge Pulse Expansion,Closed Lost,2024-05-12,Existing Customer - Renewal,Organic Search,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-07-07T07:03:25Z,1,0,0.0,2053756.37,001g2MhymLdN59YQJG,,01sQ4LtuJF9K1vlMFT,0Q0igmIzAlucj9CKJI
006GwwCwriCRa0eQH8,Quarrylight Evergreen Worldwide Collective - Rapid Summit Cloud Service Foundation Atlas Expansion,Prospecting,2027-03-16,New Customer,Event,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-12-17T00:17:44Z,0,0,10.0,1476840.73,001j6nRokzRlCs1Y07,,01sf902KvuoXgXtOGX,
5005yFgckE1ceDbIAC,Peregrine Hollow Goldenleaf Southern Partners - Virtual Lattice Advisory Scale Horizon New Business,Prospecting,2026-09-24,New Customer,Web,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-07-22T12:24:26Z,0,0,10.0,597865.63,001v16OKJFuZcV0QCS,,01sLoYtuPuiAhJSKZN,0Q0cXIo8bvnlEfkSBN
006ohHAdK4zP49EA8O,Oakmere Ironwood Northern Analytics - Connected Ember Training Vertex Pulse New Business,Qualification,2027-06-19,Existing Customer - Renewal,Organic Search,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-10-09T13:02:44Z,0,0,20.0,509135.55,001BH0vNAlwEWFXALI,701R6fz0H7ZafwQI8S,01sQ4LtuJF9K1vlMFT,0Q0CwlmVB7xquKWSKB
72ijgTuOQZfAKVfAUQ,Novacairn Keystone Frontier Logistics - Dynamic Vertex Cloud Service Essential Aurora New Business,Value Proposition,2026-06-10,Existing Customer - Renewal,Event,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-29T19:51:33Z,0,0,50.0,1057906.19,001PygtS3FHgKj8Q8G,701AUP2DWX9vWyrQNF,01sJqGPflRJqwqCPRW,
521ZomOuXMlyxiZY73,Morrowfen Moonridge Worldwide Systems - Integrated Orbit Data Platform Premier Ion New Business,Closed Won,2024-12-14,Existing Customer - Upgrade,Organic Search,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-05-01T05:38:09Z,1,1,100.0,1658726.4,001I9h4vN2Mpc08I26,,01sLoYtuPuiAhJSKZN,0Q0uj2w0kfXPrPYCLE
006VnpdoBIZCpspASY,Latticebrook Redwood Southern Collective - Open Foundry Support Select Solstice Expansion,Needs Analysis,2026-07-08,Existing Customer - Renewal,Partner Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-23T15:05:38Z,0,0,35.0,2005371.74,001qP46mGWsPnuOQ5R,701bmC3dSpPfuEkATE,01sf902KvuoXgXtOGX,
016C2EooReZg2WZYG1,Kestrel Arc Stonebridge Northern Partners - Quantum Beacon Training Vertex Aurora New Business,Closed Won,2026-03-12,Existing Customer - Upgrade,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-06-18T00:56:46Z,1,1,100.0,2025214.86,001j6nRokzRlCs1Y07,7017jaJGBUyVDFxICV,01sf902KvuoXgXtOGX,
006iEGXOA99sU47IVZ,Juniper Vale Bluecrest Global Analytics - Rapid Pioneer Hardware Essential Meridian Renewal,Prospecting,2027-06-03,New Customer,Outbound,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-04-14T11:40:47Z,0,0,10.0,313963.36,001fPZTPr8lY6HWABF,,01sf902KvuoXgXtOGX,0Q04ly4acUuNe520ZU
80ipodFX8s3DDUoAAB,Ivorypine Clearpath Coastal Logistics - Virtual Harbor Advisory Premier Vector Renewal,Prospecting,2026-10-24,Existing Customer - Upgrade,Web,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-08-01T22:22:17Z,0,0,10.0,1307198.95,001U9TwW1ZhV64GITA,,01sLoYtuPuiAhJSKZN,
81t16BtiGlvXBS6YOP,Harborlume Evergreen Summit Systems - Connected Compass Support Standard Cascade Renewal,Value Proposition,2026-10-30,Existing Customer - Upgrade,Partner Referral,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-09-01T10:56:43Z,0,0,50.0,1110607.83,001sxFqtMp1pxP6AMV,701uy02vAEj9sQvINI,01sf902KvuoXgXtOGX,
006hof4HCVUVLzkYA3,Glimmerforge Goldenleaf Pacific Collective - Dynamic Summit Hardware Core Nova New Business,Closed Lost,2026-04-29,New Customer,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-14T03:56:10Z,1,0,0.0,2494340.95,001CmyWD3JXNdXOAM9,,01sf902KvuoXgXtOGX,
00648DMi3Wm3z6WIO7,Fablecrest Ironwood Global Partners - Integrated Lattice Support Enterprise Zenith New Business,Closed Won,2025-11-30,Existing Customer - Upgrade,Web,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-01-26T18:55:21Z,1,1,100.0,1177376.98,001g2MhymLdN59YQJG,,01sLoYtuPuiAhJSKZN,0Q0otvPvsiVRdfwCLU
7212FIzCSBHKWJ1A02,Evertrail Keystone Coastal Analytics - Open Ember Data Platform Professional Cobalt Expansion,Closed Won,2024-04-13,Existing Customer - Upgrade,Event,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-01-10T21:26:41Z,1,1,100.0,1794898.09,0017rl4CBbT95B0YG7,,01sQ4LtuJF9K1vlMFT,
006dY4sNsWid2GRAPM,Deltora Moonridge Summit Industries - Precision Vertex Support Standard Nova Expansion,Value Proposition,2026-10-15,Existing Customer - Upgrade,Customer Referral,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-19T22:09:11Z,0,0,50.0,2092757.68,0012Sv7fgBrqn2tAX8,701JHaYdXRA67thQMW,01sQ4LtuJF9K1vlMFT,
501bkOpDbyTdSMSQS1,Cinderquill Redwood Pacific Systems - Rapid Orbit Cloud Service Core Atlas New Business,Qualification,2026-12-26,New Customer,Customer Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-09-10T06:04:48Z,0,0,20.0,1021793.64,001pOXC8pNylRaRY5A,701AUDOzK5kG0AQQW3,01sf902KvuoXgXtOGX,
726XozNERgAAZDlIZ8,Brindlewave Stonebridge Global Collective - Virtual Foundry Support Enterprise Horizon Renewal,Negotiation/Review,2026-06-11,Existing Customer - Upgrade,Organic Search,Schedule review,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-04-14T11:28:37Z,0,0,75.0,1968188.49,001C3SilogoPTPGIWX,,01sLoYtuPuiAhJSKZN,
81tA5YbVu1uMoiMI5D,Avenlo Bluecrest Eastern Partners - Connected Beacon Support Scale Pulse Expansion,Closed Won,2023-12-20,New Customer,Web,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-08-26T11:53:06Z,1,1,100.0,890359.07,001Pv3IESUoMrhiAAG,701v6UAElZEXzGdAI1,01sJqGPflRJqwqCPRW,
006wQ7Ukj2LoQvbAU2,Rivermark Brightwater Western Works - Dynamic Pioneer Support Ultimate Atlas New Business,Qualification,2026-08-16,New Customer,Customer Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-14T11:36:07Z,0,0,20.0,1439294.56,001rvlO3y0uELfOAW4,,01sf902KvuoXgXtOGX,0Q0AEbT2apDp2dVKUG
726CAuE2OX9ciQtAAC,Quarrylight Copperfield Regional Industries - Integrated Harbor Cloud Service Edge Ion Renewal,Closed Lost,2026-02-09,New Customer,Partner Referral,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-14T14:49:46Z,1,0,0.0,2271608.53,001LT9I3sxXG212YUI,701T7xJocH3zs1NQYF,01sLoYtuPuiAhJSKZN,
52th6NaZzpxGAvAY03,Peregrine Hollow Farpoint Lakeside Systems - Open Compass Cloud Service Foundation Solstice Renewal,Value Proposition,2026-05-06,Existing Customer - Upgrade,Customer Referral,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-01-27T06:47:11Z,0,0,50.0,2385286.57,001F0saAL86T3h5IUF,7017OD7USLqvwTSQ40,01sLoYtuPuiAhJSKZN,0Q0ggUfHkhyuSY5CJ7
006hEzKERT2fiQWAH9,Oakmere Highland Eastern Collective - Precision Summit Data Platform Scale Aurora Expansion,Negotiation/Review,2026-05-14,Existing Customer - Upgrade,Organic Search,Finalize terms,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-12T18:04:29Z,0,0,75.0,1482012.54,001OPKDJQJag0BvIDS,7013ji5fs9KRMNZIMZ,01sf902KvuoXgXtOGX,0Q0ibLjAwd2jmCO00I
006rUY5OiC5YhNEA7B,Novacairn Juniper Western Logistics - Rapid Lattice Training Ultimate Ion Renewal,Negotiation/Review,2026-10-21,New Customer,Organic Search,Finalize terms,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-22T13:54:55Z,0,0,75.0,2467271.45,001FHyBhLc8CzxgIVO,,01sLoYtuPuiAhJSKZN,0Q0rJBOE4iLAyXdS3O
006ccAkWsnFcxaCAY0,Morrowfen Longview Regional Works - Virtual Ember Support Edge Vector New Business,Prospecting,2026-08-01,Existing Customer - Upgrade,Partner Referral,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-05-27T04:17:25Z,0,0,10.0,2080158.84,001MetGBUEn7phAIPH,701WVcR9nBSbxB9QPQ,01sQ4LtuJF9K1vlMFT,0Q0cFN38yUGB5XASG3
006Kb7zxzNgZlCmY62,Latticebrook Northstar Lakeside Industries - Adaptive Vertex Hardware Premier Cascade New Business,Value Proposition,2026-09-04,Existing Customer - Renewal,Customer Referral,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-04-06T16:30:06Z,0,0,50.0,704582.13,001ZY5fWAv2Bxc1Q9C,,01sQ4LtuJF9K1vlMFT,
016Q4IB4dgbFOTrAV7,Kestrel Arc Silverline Eastern Systems - Dynamic Orbit Advisory Select Meridian Expansion,Value Proposition,2026-07-30,Existing Customer - Upgrade,Customer Referral,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-05-30T21:43:38Z,0,0,50.0,2404306.45,001Z9FmqrbfBXeVI9A,,01sf902KvuoXgXtOGX,0Q0rehZ6ywFiG0zCMY
72icO5RiRBZflxQYYM,Juniper Vale Westwind Western Analytics - Integrated Foundry Training Vertex Vector Renewal,Needs Analysis,2027-06-24,Existing Customer - Upgrade,Outbound,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-06T00:12:20Z,0,0,35.0,1895060.2,001OphrQTgtGmAPIMC,701AUP2DWX9vWyrQNF,01sLoYtuPuiAhJSKZN,0Q0UM5gKXmrvWB1KYY
006cKDAmVaeja9FQ08,Ivorypine Brightwater Southern Logistics - Open Beacon Training Essential Cobalt Renewal,Needs Analysis,2026-07-14,New Customer,Web,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-10T07:05:26Z,0,0,35.0,1970906.61,001gQSNxeXgntf7YR3,,01sQ4LtuJF9K1vlMFT,0Q0ndYLGrw18ZHhSLE
00iIXtwNrf2ood7QEH,Harborlume Copperfield Northern Works - Precision Pioneer Advisory Premier Nova Renewal,Closed Won,2024-10-18,New Customer,Outbound,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-04-05T06:05:22Z,1,1,100.0,1472086.78,001EocC12jSBhyyIOU,,01sf902KvuoXgXtOGX,
006nvmOgHhSCkaAYYG,Glimmerforge Farpoint Frontier Industries - Rapid Harbor Support Select Zenith Expansion,Closed Lost,2022-07-29,Existing Customer - Renewal,Event,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2021-11-27T19:17:33Z,1,0,0.0,1550768.29,001A42WSazTcqOlAN5,,01sQ4LtuJF9K1vlMFT,0Q0taYcTO7F6x7eCSG
006LCClSvJYXScBI8F,Fablecrest Highland Worldwide Partners - Virtual Compass Cloud Service Vertex Cobalt New Business,Needs Analysis,2026-06-01,Existing Customer - Upgrade,Event,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-01-15T00:02:34Z,0,0,35.0,1113508.66,001OphrQTgtGmAPIMC,,01sQ4LtuJF9K1vlMFT,0Q08pIlLEF4kWCAC38
811VQy3NZqgmmwwYEI,Evertrail Juniper Southern Analytics - Adaptive Summit Support Enterprise Pulse Renewal,Needs Analysis,2027-06-11,Existing Customer - Renewal,Event,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-04-23T02:07:06Z,0,0,35.0,2332978.13,001MWcxAC2gFuxkIC7,,01sf902KvuoXgXtOGX,
006a5Tl3b6cYsnbYPA,Deltora Longview Northern Logistics - Dynamic Lattice Training Professional Atlas Expansion,Negotiation/Review,2026-12-10,Existing Customer - Renewal,Web,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-09-30T12:33:00Z,0,0,75.0,2346667.08,001Ivgehi2RhpxmIXK,701Dpaw66va6dUvYOQ,01sLoYtuPuiAhJSKZN,
006zBlVXRON0pu2IAG,Cinderquill Northstar Frontier Works - Integrated Ember Cloud Service Standard Horizon Renewal,Qualification,2026-09-23,Existing Customer - Upgrade,Partner Referral,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-08T23:09:24Z,0,0,20.0,1819631.73,001mfVgWjeDJGGOY8D,,01sQ4LtuJF9K1vlMFT,
516Cx2wqpjjPwLpIDO,Brindlewave Silverline Worldwide Collective - Modular Vertex Training Core Solstice Renewal,Qualification,2027-06-19,Existing Customer - Upgrade,Event,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-04-15T14:01:30Z,0,0,20.0,2212263.9,001oPLQgL6DtzXuQJ9,7019KuFdn10ijGjI2P,01sf902KvuoXgXtOGX,
006ZXiCJAluqaDxY2T,Avenlo Westwind Southern Partners - Precision Orbit Training Enterprise Aurora New Business,Needs Analysis,2027-03-10,Existing Customer - Renewal,Partner Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-05T12:49:16Z,0,0,35.0,1679547.7,001qn0PeVSegyj1AFD,,01sf902KvuoXgXtOGX,0Q0ZD1wV0hDMELxK3U
006kAGeAabJUDUDIQL,Rivermark Bluecrest Pacific Analytics - Rapid Foundry Hardware Professional Ion New Business,Qualification,2026-08-12,New Customer,Web,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-24T23:10:29Z,0,0,20.0,1158501.93,0019ojrY0cvCQ2UQ6L,,01sQ4LtuJF9K1vlMFT,
80189GKnKw0VwCqQPJ,Quarrylight Clearpath Global Logistics - Virtual Beacon Advisory Standard Solstice Expansion,Needs Analysis,2026-11-10,New Customer,Event,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-01T06:30:41Z,0,0,35.0,860188.92,001jIiXAhBEHXIPYQP,,01sf902KvuoXgXtOGX,
516T1jyYjH3KRCII9F,Peregrine Hollow Evergreen Coastal Works - Adaptive Pioneer Data Platform Edge Cascade Expansion,Needs Analysis,2026-08-17,Existing Customer - Renewal,Web,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-06-11T01:42:45Z,0,0,35.0,2080890.74,0010jBSxx9cNJfJI6H,,01sf902KvuoXgXtOGX,
70t6zfJDK7qD6LOI8Q,Oakmere Goldenleaf Summit Collective - Dynamic Harbor Training Foundation Meridian New Business,Needs Analysis,2026-08-19,Existing Customer - Renewal,Customer Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-06-16T09:23:54Z,0,0,35.0,1264000.88,001GJ2vwlaXONX0IFT,,01sLoYtuPuiAhJSKZN,
71iJPUzw352cqhrI4P,Novacairn Ironwood Pacific Partners - Integrated Compass Training Scale Vector New Business,Prospecting,2027-04-09,Existing Customer - Renewal,Outbound,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-08-24T13:13:14Z,0,0,10.0,1610772.5,001gQSNxeXgntf7YR3,,01sf902KvuoXgXtOGX,
006KvgqOCDEtXcYI4R,Morrowfen Keystone Global Analytics - Modular Summit Cloud Service Ultimate Cascade Expansion,Qualification,2026-08-22,Existing Customer - Upgrade,Organic Search,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-06-02T13:34:05Z,0,0,20.0,2334116.04,001XFpYyxD2bjtqY54,,01sQ4LtuJF9K1vlMFT,0Q0OfDg8xIfn6V2KXN
021bXGgw3Tw5UXiIIS,Latticebrook Moonridge Coastal Logistics - Precision Lattice Advisory Edge Nova New Business,Negotiation/Review,2027-03-02,Existing Customer - Renewal,Organic Search,Schedule review,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-10-28T07:00:17Z,0,0,75.0,424935.66,001mfVgWjeDJGGOY8D,,01sQ4LtuJF9K1vlMFT,
000PVtknOKI3BHaY58,Kestrel Arc Redwood Summit Systems - Rapid Ember Training Foundation Zenith Renewal,Closed Won,2024-08-31,Existing Customer - Upgrade,Partner Referral,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-04-21T16:13:48Z,1,1,100.0,689507.89,001qD5B1fJ8KUKBIVO,,01sLoYtuPuiAhJSKZN,
00txp86s8wpYXDTQ8N,Juniper Vale Stonebridge Pacific Collective - Unified Vertex Training Scale Cobalt Renewal,Negotiation/Review,2026-09-24,Existing Customer - Upgrade,Organic Search,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-07T19:34:39Z,0,0,75.0,862418.81,001IGpX26HWSL0HQPY,701GCHw920l26V2I77,01sQ4LtuJF9K1vlMFT,
001ib7FXZt0jhJBYVP,Ivorypine Bluecrest Lakeside Partners - Adaptive Orbit Support Vertex Nova New Business,Closed Lost,2022-07-18,Existing Customer - Renewal,Event,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2021-10-09T02:31:12Z,1,0,0.0,343603.35,001WRBucYD7svO6IN5,701qSlEpW8tT5lJI6V,01sLoYtuPuiAhJSKZN,0Q0VaavVLaZAmfnKME
000wqpYfzH5iNPNYAV,Harborlume Clearpath Eastern Analytics - Dynamic Foundry Training Essential Atlas Expansion,Closed Lost,2023-06-11,Existing Customer - Renewal,Partner Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-06-14T07:36:27Z,1,0,0.0,310793.56,0011JBrPJ5YTub6QBD,7017jaJGBUyVDFxICV,01sLoYtuPuiAhJSKZN,0Q0JSUfQ5AkkbmjSK3
021UsjaVO0HzQqsIX9,Glimmerforge Evergreen Western Industries - Integrated Beacon Cloud Service Premier Horizon New Business,Prospecting,2027-06-24,Existing Customer - Renewal,Event,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-03-16T23:13:45Z,0,0,10.0,1245839.94,001IDl2DWYpmmF7QG7,,01sf902KvuoXgXtOGX,0Q0lG4ANwIHTEZlS6G
006gB9wvQnV0b9WIDU,Fablecrest Goldenleaf Regional Systems - Modular Pioneer Advisory Select Pulse New Business,Prospecting,2026-06-10,Existing Customer - Upgrade,Web,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-09-29T02:01:37Z,0,0,10.0,1098190.65,001YbEX62vgcJCrQQH,,01sQ4LtuJF9K1vlMFT,0Q0pnoTO4S28rgmCN5
006bTA3vh2T3OWCYU1,Evertrail Ironwood Lakeside Collective - Precision Harbor Support Vertex Atlas Renewal,Closed Lost,2025-05-12,Existing Customer - Renewal,Web,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-08-21T04:21:02Z,1,0,0.0,1773161.69,001Ql5gfswhLAUiIZH,,01sf902KvuoXgXtOGX,
71tHROrc8FGINvpYXY,Deltora Keystone Eastern Partners - Rapid Compass Cloud Service Essential Ion Expansion,Closed Lost,2022-11-19,Existing Customer - Upgrade,Web,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-05-11T10:01:19Z,1,0,0.0,1356597.04,001KQsenOWHB4fuQM5,,01sf902KvuoXgXtOGX,
006WIBRSsOcAh4YA3G,Cinderquill Moonridge Western Works - Unified Summit Support Premier Solstice Expansion,Closed Lost,2026-04-25,New Customer,Partner Referral,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-07-23T18:05:23Z,1,0,0.0,1236032.27,0011erzQJKIYYG5AUC,701OLah01F81qKCQ4B,01sf902KvuoXgXtOGX,0Q0iVmamrEmWHwrKRV
00isjDp7DggNzxqQ1K,Brindlewave Redwood Regional Industries - Adaptive Lattice Training Standard Aurora Expansion,Needs Analysis,2027-01-28,Existing Customer - Renewal,Web,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-15T10:48:02Z,0,0,35.0,1912590.45,001yGC8xttQVvNRYNT,,01sQ4LtuJF9K1vlMFT,0Q0Vv1FzGanrCz007F
